userID,localID,startDate,endDate,duration,sleepData
191,12,2016-05-24T15:14:17.000Z,2016-05-25T02:14:50.000Z,660,43f01605245cff0000000000003400;43f01605245dff3b017c5843823601;43f01605245eff2415507ca0397000;43f01605245fff6c7d1a5b3c100e00;43f016052500ff0bd17b1f0197d500;43f016052501ff60960b0101010100;43f016052502ff0101010101018300;43f016052503ff1b01010101010d00;43f016052504ffd201010754010d00;43f016052505ff013d4834807a3601;43f016052506ff0c1d450142010100;43f016052507ff0101030101010100;43f016052508ff0101010101010100;43f016052509ff0101010101010169;43f01605250aff0101010b01010100;43f01605250bff0101010103010100;43f01605250cff0101010101010100;43f01605250dff291f140a20010101;43f01605250eff7e01170101010100;43f01605250fff0101010101010100;43f016052510ff010c010101010100;43f016052511ff0110010101210111;43f016052512ff0101010101010100;43f016052513ff0101010101710100;43f016052514ff0101010101010100;43f016052515ff0101010101010101;43f016052516ff0101010101010100;43f016052517ff0101010108010100;43f016052518ff2601141801010100;43f016052519ff0101010b01010101;43f01605251aff32699fdf59bc2d00;43f01605251bff081d484101020b00;43f01605251cff0101010101260100;43f01605251dff01015f2bb83a0150;43f01605251eff1601010101010100;43f01605251fff010101010e010100;43f016052520ff0101010101050c00;43f016052521ff0101010101010101;43f016052522ff0101010101010100;43f016052523ff0101010101010100;43f016052524ff011b010101220500;43f016052525ff0101010101012901;43f016052526ff0101010101010100;43f016052527ff110101011c010100;
191,14,2016-05-25T18:26:16.000Z,2016-05-25T22:22:40.000Z,236,43f016052609ff0000000000655834;43f01605260aff0101010101010100;43f01605260bff0101010101020100;43f01605260cff0101010101010100;43f01605260dff010101012b010111;43f01605260eff0101010101012600;43f01605260fff0101014640010100;43f016052610ff010101170a010700;43f016052611ff0101010c1f011101;43f016052612ff0112010101010100;43f016052613ff0127be2301010100;43f016052614ff01010f0101010e00;43f016052615ff0e012d0101694001;43f016052616ff0101010101010100;43f016052617ff0112760125010100;43f016052618ff212d110134020100;
191,15,2016-05-28T18:07:37.000Z,2016-05-29T03:02:04.000Z,534,43f016052908ff00000021362a0900;43f016052909ff56640c160e010100;43f01605290aff0101010101171000;43f01605290bff0101010101010100;43f01605290cff0101010101010e00;43f01605290dff0501010101012201;43f01605290eff01010122220e0100;43f01605290fff0f01040101010100;43f016052910ff01010e0101010100;43f016052911ff01010f0101010101;43f016052912ff01011a7f01010100;43f016052913ff01010132010e0100;43f016052914ff01010101011b0100;43f016052915ff0101010301010101;43f016052916ff0101010101010100;43f016052917ff0101010f3d010100;43f016052918ff1e33020103a3bd00;43f016052919ff231f03015c010101;43f01605291aff4b50010118013e00;43f01605291bff9e83c8d80da11300;43f01605291cff7650a3621a381600;43f01605291dff431715111b34281b;43f01605291eff991a170201fd5a00;43f01605291fff3301010101010100;43f016052920ff2819010107010100;43f016052921ff0111010101010152;43f016052922ff0112010101010100;43f016052923ff0101010101010100;43f016052924ff0101010601010e00;43f016052925ff1a01070101010101;43f016052926ff0101010101010100;43f016052927ff0101010101230100;43f016052928ff0136010601010100;43f016052929ff0101010bf32c0701;43f01605292aff01011f3b163c2a00;43f01605292bff0a108b0101063a00;
191,16,2016-05-29T15:59:39.000Z,2016-05-30T01:10:30.000Z,550,43f016053000ff7ba8a7c1bb808400;43f016053001ff17280701091a7b00;43f016053002ff2513014c0a010100;43f016053003ff0101010101040100;43f016053004ff0501010101a80f00;43f016053005ff010115150c01015f;43f016053006ff0101010101010100;43f016053007ff0101010101010100;43f016053008ff0101010101010100;43f016053009ff0101010101010101;43f01605300aff0308040111150100;43f01605300bff0101010101010100;43f01605300cff0101010101010100;43f01605300dff0101010101010101;43f01605300eff0101010101010100;43f01605300fff0101010101010100;43f016053010ff1301010105010100;43f016053011ff0108010601010116;43f016053012ff010116011e010100;43f016053013ff0101010101010100;43f016053014ff0101010101010100;43f016053015ff0101010109010148;43f016053016ff0901180101010100;43f016053017ff0101011201010100;43f016053018ff0101011001010100;43f016053019ff0a01010102010101;43f01605301aff0e09010301013600;43f01605301bff0701010101011e00;43f01605301cff0108012d01010b00;43f01605301dff0101010101010109;43f01605301eff0101306216013d00;43f01605301fff0101010501011400;43f016053020ff0111010101010100;43f016053021ff0c01011101010101;43f016053022ff2301010101010100;43f016053023ff0109010101010100;
191,17,2016-05-30T15:49:16.000Z,2016-05-31T02:25:28.000Z,636,43f01605305fff0000a6bb1ed93e00;43f016053100ff6ba2204e0ddf1b00;43f016053101ff4730a040112d3500;43f016053102ff854e4f0219011500;43f016053103ff0b1003010ebe2c00;43f016053104fff67801150b030300;43f016053105ff11061f265d10042f;43f016053106ff031725332c010100;43f016053107ff0101010101010d00;43f016053108ff0129383501010100;43f016053109ff0101010101010132;43f01605310aff010e090101010100;43f01605310bff0107010d01110100;43f01605310cff0101010101010100;43f01605310dff0101090101010101;43f01605310eff0701010101050700;43f01605310fff0101010105011f00;43f016053110ff0101010101010100;43f016053111ff1801010101010101;43f016053112ff0101010101010100;43f016053113ff0101010101010100;43f016053114ff0101010101010100;43f016053115ff0101010101010101;43f016053116ff0101010119100100;43f016053117ff0101010101060200;43f016053118ff010101013a0d2400;43f016053119ff1f15010101010101;43f01605311aff0101010118010700;43f01605311bff0101010a073a0100;43f01605311cff0101010101010100;43f01605311dff1901010101010101;43f01605311eff0101010101010100;43f01605311fff0101010101010100;43f016053120ff0101014401010100;43f016053121ff0a01200101010a01;43f016053122ff2d01010101010100;43f016053123ff0101013201010100;43f016053124ff0118010101010100;43f016053125ff0101010101010101;43f016053126ff1001010101160e00;43f016053127ff1b0101012b010100;43f016053128ff0101010101010800;
191,18,2016-05-31T16:05:54.000Z,2016-06-01T01:04:43.000Z,538,43f016060100ff000049d70e6e6f00;43f016060101ff672d2b0201012500;43f016060102ff0101010101010100;43f016060103ff0101010101010100;43f016060104ff0101300101010100;43f016060105ff0f01010101011801;43f016060106ff0101010101010100;43f016060107ff1e0d010110190100;43f016060108ff0901011e01011b00;43f016060109ff7c01010101011601;43f01606010aff0e43010101012200;43f01606010bff1d0a010a01010100;43f01606010cff0101010101010100;43f01606010dff89e247743d873401;43f01606010eff0301010101013700;43f01606010fffbe0101010f010100;43f016060110ff0901010809190100;43f016060111ff0101010801010b01;43f016060112ff3e01010101010100;43f016060113ff1301010101010100;43f016060114ff0101010101010100;43f016060115ff01010c012a070101;43f016060116ff0101010101010100;43f016060117ff01014c0101010100;43f016060118ff0101012901010100;43f016060119ff150101013f010101;43f01606011aff012301011b240100;43f01606011bff2c21010101010100;43f01606011cff0101010101010100;43f01606011dff0106040f01010101;43f01606011eff0101010101110100;43f01606011fff0101010101010100;43f016060120ff0101010101010100;43f016060121ff0101100c01010701;43f016060122ff1a01010101012f00;43f016060123ff5001070101072100;
191,19,2016-06-01T16:55:29.000Z,2016-06-02T02:22:27.000Z,566,43f016060203ff00000000008adf00;43f016060204ff2715015f2e5a2900;43f016060205ff393851131f0f9b00;43f016060206ff4171110b10708e00;43f016060207ff742f281104373600;43f016060208ff466c77381d590100;43f016060209fff0fa376b01102844;43f01606020aff034c010a04050600;43f01606020bff0101010101010200;43f01606020cff0101020801010100;43f01606020dff0101020101010101;43f01606020eff01cd8a151f080300;43f01606020fff0101010101010d00;43f016060210ff0101010101010100;43f016060211ff01010c011e010101;43f016060212ff0101010101010100;43f016060213ff0113010101010100;43f016060214ff012a010101010100;43f016060215ff0101010101010101;43f016060216ff0101010f5c1e0100;43f016060217ff0101010101160100;43f016060218ff01010101012c0100;43f016060219ff0101010101010101;43f01606021aff0101010101040100;43f01606021bff0101010113010100;43f01606021cff100101060e010100;43f01606021dff01050175010d0901;43f01606021eff0101010101010100;43f01606021fff0101010101010100;43f016060220ff0101010101010100;43f016060221ff0101011801011601;43f016060222ff0101010101080100;43f016060223ff5f12010101010100;43f016060224ff1c01160101010100;43f016060225ff0101010101011201;43f016060226ff0101010101011400;43f016060227ff1901190101224a00;43f016060228ff0101010101010100;
193,1,2016-05-10T07:27:26.000Z,2016-05-10T07:40:05.000Z,12,43f01605103dff0000000000000100;
193,2,2016-05-10T07:40:12.000Z,2016-05-10T09:12:14.000Z,92,43f01605103eff0101010130911400;43f01605103fff0c26010128040100;43f016051040ff0101010101040100;43f016051041ff0101010101010101;43f016051042ff0101010101010100;43f016051043ff011d010101010100;
193,3,2016-05-10T15:28:14.000Z,2016-05-11T02:05:42.000Z,637,43f01605105dff0000000000000101;43f01605105eff25bf01631a092500;43f01605105fff261468b8012b0c00;43f016051100ff0101011315013500;43f016051101ff0101010101010100;43f016051102ff01010101010d0100;43f016051103ff0101010101010100;43f016051104ff0101040901020100;43f016051105ff01010a0101010901;43f016051106ff0101012701010100;43f016051107ff0101010101010100;43f016051108ff01cc490e01010100;43f016051109ff010101010101010d;43f01605110aff0101010101010100;43f01605110bff0101540101010100;43f01605110cff0c01170501210100;43f01605110dff1529081a01010101;43f01605110eff0101012d01100100;43f01605110fff0101010101010100;43f016051110ff0101011831383b00;43f016051111ff0101010101010101;43f016051112ff01010c773c117700;43f016051113ff01e41d7372012800;43f016051114ff6a858d0a01010100;43f016051115ff0134670801016201;43f016051116ff1101010101230100;43f016051117ff0101010101010100;43f016051118ff0601010101010100;43f016051119ff0101010101010148;43f01605111aff0101010101010100;43f01605111bff010101010a0e0100;43f01605111cff4e01010101010100;43f01605111dff0101010101010101;43f01605111eff01010e0101010100;43f01605111fff170e010e0b010100;43f016051120ff0c03280101011800;43f016051121ff0115042401010101;43f016051122ff0101010101010100;43f016051123ff0101010101010100;43f016051124ff0101010101250100;43f016051125ff030101010c050101;43f016051126ff05010c012b013900;43f016051127ff1001010101010100;
193,4,2016-05-11T16:14:29.000Z,2016-05-12T01:52:22.000Z,577,43f016051201ff1d2c2d016fc92100;43f016051202ff24bbd0489bdd5b00;43f016051203ff5d110c040f010900;43f016051204ff1647810a19625000;43f016051205ff614e620201380fd4;43f016051206ff2a45120832118600;43f016051207ff74011f110f010b00;43f016051208ff3601010201010100;43f016051209ff010101010101016e;43f01605120aff0101010101010100;43f01605120bff0101010101010100;43f01605120cff0101010101010100;43f01605120dff0101010101450701;43f01605120eff0101010b01010100;43f01605120fff0101010101010100;43f016051210ff0101010101011300;43f016051211ff0c12120135ee0a01;43f016051212ff4f082e1f01010100;43f016051213ff0101240101010100;43f016051214ff0101160101010100;43f016051215ff010b01010101010e;43f016051216ff0101010101011700;43f016051217ff0301010f01010100;43f016051218ff0101010101010a00;43f016051219ff01010e0101010101;43f01605121aff0101010101010100;43f01605121bff0101200c01170100;43f01605121cff1101150e1b010100;43f01605121dffa301010101010101;43f01605121eff0101010101010100;43f01605121fff01310b0101010100;43f016051220ff01010f0101010b00;43f016051221ff2901010101010101;43f016051222ff01011c0101010100;43f016051223ff0101010d01010100;43f016051224ff0101010101010100;43f016051225ff010101010101010a;43f016051226ff0101010101010100;
193,5,2016-05-12T07:18:32.000Z,2016-05-12T09:31:53.000Z,133,43f01605123dff000119010e010101;43f01605123eff260a010101010101;43f01605123fff01350101011a0100;43f016051240ff1601010101010100;43f016051241ff010101010101013c;43f016051242ff0101010101010100;43f016051243ff3e0703012b010100;43f016051244ff0101250133010100;43f016051245ff0101010101013e01;
193,6,2016-05-12T15:35:28.000Z,2016-05-13T01:54:45.000Z,619,43f01605125eff0000026211012500;43f01605125fff01013a1f01010100;43f016051300ff0101010101010100;43f016051301ff0101010101010100;43f016051302ff0101010101010100;43f016051303ff0101010101010100;43f016051304ff0101010201010100;43f016051305ff0301010112014901;43f016051306ff0101040101190100;43f016051307ff0b01011908010100;43f016051308ff06010101199da200;43f016051309ffb03c31010101010c;43f01605130aff0b01010101010100;43f01605130bff01010101010b0100;43f01605130cff0101040410010100;43f01605130dff0101010111010101;43f01605130eff1a0e0f0101012000;43f01605130fff4001010101010100;43f016051310ff0a01010410010100;43f016051311ff0101010101010101;43f016051312ff0101010101010d00;43f016051313ff0101010101010100;43f016051314ff011929fe84010100;43f016051315ff8bb050010f100101;43f016051316ff011f01011f3c0200;43f016051317ff112e0101012e4a00;43f016051318ff0101010101010100;43f016051319ff1c010a0101010101;43f01605131aff010101090f0f0100;43f01605131bff012e0e4f01010200;43f01605131cff3d0601015a431000;43f01605131dff01011c1b01110101;43f01605131eff0101010101010f00;43f01605131fff0101010101110100;43f016051320ff0101010101012100;43f016051321ff12010101080c0101;43f016051322ff0c09010101010100;43f016051323ff0101010101010100;43f016051324ff1b01010101010100;43f016051325ff01010101010e010c;43f016051326ff2201030101050100;
193,7,2016-05-13T07:30:39.000Z,2016-05-13T10:23:53.000Z,173,43f01605133eff873b122e01010101;43f01605133fff0101010101010100;43f016051340ff0101010101010100;43f016051341ff0101010201010101;43f016051342ff0d01010101100100;43f016051343ff090b022901010100;43f016051344ff4f013f1525e10100;43f016051345ff0183a47312414d01;43f016051346ff62cc7f56c9522400;43f016051347ff0c5c2a178659d900;43f016051348ffe3ca2ecc15f0fd00;
193,8,2016-05-13T16:17:05.000Z,2016-05-14T01:50:43.000Z,573,43f016051401ff00d25701019cf600;43f016051402ff53010a0101010a00;43f016051403ff1d01010101010100;43f016051404ff0101010101010500;43f016051405ff0101060101010762;43f016051406ff0101010f0b111200;43f016051407ff080901020e090100;43f016051408ff0101040140010f00;43f016051409ff0109010101010101;43f01605140aff0101010101010100;43f01605140bff0101010101011d00;43f01605140cffe705010104011400;43f01605140dff0101010101010101;43f01605140eff0106010101010100;43f01605140fff0105620101010100;43f016051410ff0101010102010d00;43f016051411ff0101010901010a0d;43f016051412ff1d07010d200d0d00;43f016051413ff6c011c161f1b3300;43f016051414ff010176f101010100;43f016051415ff01033d0107182e06;43f016051416ff0101010301010100;43f016051417ff0101010101010100;43f016051418ff0101010101010100;43f016051419ff0101010101040102;43f01605141aff0101010101010900;43f01605141bff010101010b010100;43f01605141cff0101010101731600;43f01605141dff9601010101012101;43f01605141eff1901010101010100;43f01605141fff0101018801010100;43f016051420ff0101010101010100;43f016051421ff0101010101010101;43f016051422ff0101010102120b00;43f016051423ff0112010101010100;43f016051424ff010e370601030200;43f016051425ff0101010301010101;43f016051426ff1f01010101010900;
193,9,2016-05-14T17:33:35.000Z,2016-05-15T03:54:47.000Z,621,43f016051506ff0022211701333200;43f016051507ff0602010601010100;43f016051508ff0a10010d21010100;43f016051509ff0101260501010100;43f01605150aff0101010101010100;43f01605150bff0101010101060100;43f01605150cff060101010e010800;43f01605150dff0101160186010101;43f01605150eff0101010101017800;43f01605150fff716734787d110100;43f016051510ff011edf2401330c00;43f016051511ff6170012c5e470101;43f016051512ff0f012e293c4e0800;43f016051513ff3301371001100700;43f016051514ff1801010101010100;43f016051515ff0101010101132101;43f016051516ff0101010701010100;43f016051517ff0721010101010100;43f016051518ff0101010101010100;43f016051519ff0101010101013729;43f01605151aff0101010301010100;43f01605151bff0101010101010100;43f01605151cff0101010101012300;43f01605151dff01010269a2620101;43f01605151eff0101010101010100;43f01605151fff0101010101010100;43f016051520ff0101010101010100;43f016051521ff0101010101010101;43f016051522ff0137160101010100;43f016051523ff0118230101010100;43f016051524ff0101010121770100;43f016051525ff0101010101010101;43f016051526ff0101010101010100;43f016051527ff0101010101010100;43f016051528ff0801010101010100;43f016051529ff01010101100f0101;43f01605152aff01010f0101010100;43f01605152bff0101010101100300;43f01605152cff178f011c53010100;43f01605152dff0101010101010101;43f01605152eff0101010101010100;
193,10,2016-05-15T15:05:05.000Z,2016-05-16T02:24:15.000Z,679,43f01605155cff0000010101540100;43f01605155dff08030f030c030101;43f01605155eff06284f0817050101;43f01605155fff0125112c01192f00;43f016051600ff1719450101010100;43f016051601ff0101010101010100;43f016051602ff0101010101010100;43f016051603ff0101010101010100;43f016051604ff0101010101010100;43f016051605ff0101010101010101;43f016051606ff0d01010101010400;43f016051607ff3601010113010100;43f016051608ff0101010101010100;43f016051609ff010c010101010101;43f01605160aff01011001010c0100;43f01605160bff0101010109010100;43f01605160cff010b07010a010100;43f01605160dff01015b0101010101;43f01605160eff0201010101010100;43f01605160fff0101010101010100;43f016051610ff0101015d01010100;43f016051611ff010e010101010141;43f016051612ff010e0101010d0100;43f016051613ff0101010101011d00;43f016051614ffc9830101490b0100;43f016051615ff0133213a34010701;43f016051616ff162417152d191a00;43f016051617ff013939193a4e0100;43f016051618ff01290b1c114b3000;43f016051619ff0b05010101010156;43f01605161aff0101010101010100;43f01605161bff0101010101010100;43f01605161cff010101090d010100;43f01605161dff1020010101010401;43f01605161eff0101010101012f00;43f01605161fff010101010d220100;43f016051620ff0101010101010100;43f016051621ff0e01020b01010101;43f016051622ff0101010101010100;43f016051623ff0101010101080b00;43f016051624ff011c010101180100;43f016051625ff01012e0101010101;43f016051626ff0101010101010100;43f016051627ff0101010101010100;43f016051628ff0101011f9e261c00;
